74419897,125.63.25.45,AU,Perth,115.8605855,-31.9558933,125.63.29.201,AU,Perth,115.8605855,-31.9558933,0.0
74597297,106.68.231.231,AU,Melbourne,144.9631732,-37.8142454,60.241.63.163,AU,Melbourne,144.9631732,-37.8142454,0.0
74858058,130.95.108.251,AU,Crawley,115.8175988,-31.9746305,130.95.154.173,AU,Crawley,115.8175988,-31.9746305,0.0
75118311,116.206.185.138,AU,Saint Marys,147.5642431,-32.6367036,120.16.190.125,AU,Perth,115.8605855,-31.9558933,2975.92
74703360,58.169.79.193,AU,Perth,115.8605855,-31.9558933,101.175.150.129,AU,Perth,115.8605855,-31.9558933,0.0
74703360,58.169.79.193,AU,Perth,115.8605855,-31.9558933,101.175.150.129,AU,Perth,115.8605855,-31.9558933,0.0
74703360,58.169.79.193,AU,Perth,115.8605855,-31.9558933,101.175.150.129,AU,Perth,115.8605855,-31.9558933,0.0
74768678,130.95.254.109,AU,Claremont,115.7839988,-31.980291,130.95.40.111,AU,Crawley,115.8175988,-31.9746305,3.24
75084223,149.167.162.98,AU,Trigg,115.755874,-31.875679,130.95.40.98,AU,Crawley,115.8175988,-31.9746305,12.43
73749560,125.63.25.142,AU,Perth,115.8605855,-31.9558933,125.63.25.57,AU,Perth,115.8605855,-31.9558933,0.0
74488383,130.95.40.101,AU,Crawley,115.8175988,-31.9746305,130.95.254.153,AU,Claremont,115.7839988,-31.980291,3.24
74968574,106.69.187.234,AU,Perth,115.8605855,-31.9558933,106.69.186.230,AU,Perth,115.8605855,-31.9558933,0.0
74750378,103.94.51.1,AU,Leinster,120.6977266,-27.9141349,1.159.224.105,AU,Perth,115.8605855,-31.9558933,647.02
74757271,130.95.254.27,AU,Claremont,115.7839988,-31.980291,1.146.169.134,AU,Perth,115.8605855,-31.9558933,7.73
74563636,60.242.90.190,AU,Melbourne,144.9631732,-37.8142454,58.168.0.181,AU,Perth,115.8605855,-31.9558933,2726.64
74563636,60.242.90.190,AU,Melbourne,144.9631732,-37.8142454,58.168.0.181,AU,Perth,115.8605855,-31.9558933,2726.64
74563636,60.242.90.190,AU,Melbourne,144.9631732,-37.8142454,130.95.254.167,AU,Claremont,115.7839988,-31.980291,2732.35
75215660,130.95.254.218,AU,Claremont,115.7839988,-31.980291,130.95.254.193,AU,Claremont,115.7839988,-31.980291,0.0
73289977,130.95.254.168,AU,Claremont,115.7839988,-31.980291,101.189.11.246,AU,Perth,115.8605855,-31.9558933,7.73
75345908,115.69.43.223,AU,Brisbane,153.0234991,-27.4689682,110.175.110.215,AU,Bentley,115.9065455,-32.0084461,3608.07
75345908,115.69.43.223,AU,Brisbane,153.0234991,-27.4689682,110.175.110.215,AU,Bentley,115.9065455,-32.0084461,3608.07
74691918,121.200.36.195,AU,Perth,115.8605855,-31.9558933,130.95.40.101,AU,Crawley,115.8175988,-31.9746305,4.56
74691918,121.200.36.195,AU,Perth,115.8605855,-31.9558933,130.95.40.101,AU,Crawley,115.8175988,-31.9746305,4.56
74954987,130.95.254.172,AU,Claremont,115.7839988,-31.980291,130.95.254.174,AU,Claremont,115.7839988,-31.980291,0.0
74954987,130.95.254.172,AU,Claremont,115.7839988,-31.980291,130.95.254.174,AU,Claremont,115.7839988,-31.980291,0.0
74244367,110.175.64.85,AU,Perth,115.8605855,-31.9558933,106.68.226.198,AU,Melbourne,144.9631732,-37.8142454,2726.64
74244367,110.175.64.85,AU,Perth,115.8605855,-31.9558933,194.223.91.68,AU,Sydney,151.2082848,-33.8698439,3297.2
74469414,130.95.254.118,AU,Claremont,115.7839988,-31.980291,101.118.172.19,AU,North Sydney,151.2083011,-33.8354519,3304.05
74244367,110.175.64.85,AU,Perth,115.8605855,-31.9558933,194.223.91.68,AU,Sydney,151.2082848,-33.8698439,3297.2
74907196,130.95.254.148,AU,Claremont,115.7839988,-31.980291,106.68.240.229,AU,Perth,115.8605855,-31.9558933,7.73
74907196,130.95.254.148,AU,Claremont,115.7839988,-31.980291,106.68.240.229,AU,Perth,115.8605855,-31.9558933,7.73
74488383,130.95.40.101,AU,Crawley,115.8175988,-31.9746305,110.146.148.28,AU,Perth,115.8605855,-31.9558933,4.56
74469414,130.95.254.118,AU,Claremont,115.7839988,-31.980291,101.118.172.19,AU,North Sydney,151.2083011,-33.8354519,3304.05
74757271,130.95.254.27,AU,Claremont,115.7839988,-31.980291,130.95.254.141,AU,Claremont,115.7839988,-31.980291,0.0
74556534,58.7.184.243,AU,Perth,115.8605855,-31.9558933,49.196.200.189,AU,Perth,115.8605855,-31.9558933,0.0
75247293,49.196.231.9,AU,Perth,115.8605855,-31.9558933,49.183.67.88,AU,Beaumont,138.6593163,-34.9499756,2140.72
74944971,121.217.169.62,AU,Perth,115.8605855,-31.9558933,110.146.146.208,AU,Perth,115.8605855,-31.9558933,0.0
74674629,130.95.254.135,AU,Claremont,115.7839988,-31.980291,134.7.244.28,AU,Bentley,115.9065455,-32.0084461,11.99
74674629,130.95.254.135,AU,Claremont,115.7839988,-31.980291,134.7.244.28,AU,Bentley,115.9065455,-32.0084461,11.99
74674629,130.95.254.135,AU,Claremont,115.7839988,-31.980291,134.7.244.28,AU,Bentley,115.9065455,-32.0084461,11.99
74858058,130.95.108.251,AU,Crawley,115.8175988,-31.9746305,130.95.238.146,AU,Crawley,115.8175988,-31.9746305,0.0
74858058,130.95.108.251,AU,Crawley,115.8175988,-31.9746305,130.95.238.146,AU,Crawley,115.8175988,-31.9746305,0.0
74768091,130.95.254.178,AU,Claremont,115.7839988,-31.980291,130.95.254.137,AU,Claremont,115.7839988,-31.980291,0.0
74217674,180.150.80.213,AU,Bedfordale,116.0652304,-32.179239,125.63.25.72,AU,Perth,115.8605855,-31.9558933,31.41
74217674,180.150.80.213,AU,Bedfordale,116.0652304,-32.179239,125.63.25.72,AU,Perth,115.8605855,-31.9558933,31.41
66904391,49.196.201.63,AU,Perth,115.8605855,-31.9558933,185.255.130.80,US,Dallas,-96.7968559,32.7762719,16964.66
74985655,125.63.25.42,AU,Perth,115.8605855,-31.9558933,125.63.29.197,AU,Perth,115.8605855,-31.9558933,0.0
75447226,1.146.133.62,AU,Perth,115.8605855,-31.9558933,130.95.188.149,AU,Crawley,115.8175988,-31.9746305,4.56
74491482,101.118.159.26,AU,North Sydney,151.2083011,-33.8354519,130.95.254.99,AU,Claremont,115.7839988,-31.980291,3304.05
74639675,147.69.89.88,AU,Perth,115.8605855,-31.9558933,60.228.181.108,AU,Sydney,151.2082848,-33.8698439,3297.2
74639675,147.69.89.88,AU,Perth,115.8605855,-31.9558933,60.228.181.108,AU,Sydney,151.2082848,-33.8698439,3297.2
74338030,130.95.254.248,AU,Claremont,115.7839988,-31.980291,130.95.254.212,AU,Claremont,115.7839988,-31.980291,0.0
73609265,130.95.254.102,AU,Claremont,115.7839988,-31.980291,101.187.152.73,AU,Perth,115.8605855,-31.9558933,7.73
74419897,125.63.25.45,AU,Perth,115.8605855,-31.9558933,125.63.25.161,AU,Perth,115.8605855,-31.9558933,0.0
74732707,106.69.47.105,AU,Perth,115.8605855,-31.9558933,106.69.44.123,AU,Perth,115.8605855,-31.9558933,0.0
74396456,130.95.254.117,AU,Claremont,115.7839988,-31.980291,101.185.172.232,AU,Perth,115.8605855,-31.9558933,7.73
74510297,49.192.143.179,AU,Perth,115.8605855,-31.9558933,49.192.130.21,AU,Perth,115.8605855,-31.9558933,0.0
74598004,125.63.25.232,AU,Perth,115.8605855,-31.9558933,125.63.25.191,AU,Perth,115.8605855,-31.9558933,0.0
74991405,130.95.254.72,AU,Claremont,115.7839988,-31.980291,130.95.254.14,AU,Claremont,115.7839988,-31.980291,0.0
74654367,130.95.254.239,AU,Claremont,115.7839988,-31.980291,130.95.254.173,AU,Claremont,115.7839988,-31.980291,0.0
74564874,130.95.254.80,AU,Claremont,115.7839988,-31.980291,130.95.254.153,AU,Claremont,115.7839988,-31.980291,0.0
75128177,147.69.121.39,AU,Perth,115.8605855,-31.9558933,147.69.1.196,AU,Perth,115.8605855,-31.9558933,0.0
75128177,147.69.121.39,AU,Perth,115.8605855,-31.9558933,147.69.1.196,AU,Perth,115.8605855,-31.9558933,0.0
74743222,110.22.8.88,AU,Perth,115.8605855,-31.9558933,130.95.254.128,AU,Claremont,115.7839988,-31.980291,7.73
75345908,115.69.43.223,AU,Brisbane,153.0234991,-27.4689682,130.95.254.41,AU,Claremont,115.7839988,-31.980291,3619.74
75345908,115.69.43.223,AU,Brisbane,153.0234991,-27.4689682,130.95.254.41,AU,Claremont,115.7839988,-31.980291,3619.74
74905761,103.94.51.1,AU,Leinster,120.6977266,-27.9141349,130.95.254.188,AU,Claremont,115.7839988,-31.980291,654.19
74878773,120.16.205.226,AU,Perth,115.8605855,-31.9558933,49.194.74.142,AU,Perth,115.8605855,-31.9558933,0.0
74878773,120.16.205.226,AU,Perth,115.8605855,-31.9558933,49.194.74.142,AU,Perth,115.8605855,-31.9558933,0.0
74878773,120.16.205.226,AU,Perth,115.8605855,-31.9558933,49.194.74.142,AU,Perth,115.8605855,-31.9558933,0.0
74603539,203.123.103.4,AU,Perth,115.8605855,-31.9558933,103.210.27.56,AU,Crows Nest,151.2014745,-33.8256273,3297.11
75247293,49.196.231.9,AU,Perth,115.8605855,-31.9558933,49.196.68.92,AU,Joondalup,115.76474475668536,-31.77955,21.55
75247293,49.196.231.9,AU,Perth,115.8605855,-31.9558933,49.196.68.92,AU,Joondalup,115.76474475668536,-31.77955,21.55
75455933,130.95.254.213,AU,Claremont,115.7839988,-31.980291,130.95.254.73,AU,Claremont,115.7839988,-31.980291,0.0
75221950,1.146.141.30,AU,Perth,115.8605855,-31.9558933,49.192.161.202,AU,Perth,115.8605855,-31.9558933,0.0
75221950,1.146.141.30,AU,Perth,115.8605855,-31.9558933,49.192.161.202,AU,Perth,115.8605855,-31.9558933,0.0
74552182,125.63.29.203,AU,Perth,115.8605855,-31.9558933,125.63.25.107,AU,Perth,115.8605855,-31.9558933,0.0
75129694,120.149.77.8,AU,Perth,115.8605855,-31.9558933,130.95.254.128,AU,Claremont,115.7839988,-31.980291,7.73
74511274,58.7.217.211,AU,Perth,115.8605855,-31.9558933,13.55.238.214,AU,Sydney,151.2082848,-33.8698439,3297.2
74601838,124.189.164.45,AU,Perth,115.8605855,-31.9558933,121.217.65.86,AU,Perth,115.8605855,-31.9558933,0.0
74601838,124.189.164.45,AU,Perth,115.8605855,-31.9558933,121.217.65.86,AU,Perth,115.8605855,-31.9558933,0.0
73297485,58.64.14.199,TH,Ratchathewi (Khwaeng Samsen Nai),,,223.27.193.140,TH,Patong,98.30864523517414,7.8994173,10934.57
74732707,106.69.47.105,AU,Perth,115.8605855,-31.9558933,106.69.44.123,AU,Perth,115.8605855,-31.9558933,0.0
74732707,106.69.47.105,AU,Perth,115.8605855,-31.9558933,106.69.44.123,AU,Perth,115.8605855,-31.9558933,0.0
74575393,130.95.254.154,AU,Claremont,115.7839988,-31.980291,130.95.254.133,AU,Claremont,115.7839988,-31.980291,0.0
