id,ip,country,city,latitude,longitude
74523404,130.95.254.85,AU,Claremont,-31.980291,115.7839988
74523404,130.95.254.85,AU,Claremont,-31.980291,115.7839988
74499810,220.244.185.68,AU,Melbourne,-37.8142454,144.9631732
74491482,130.95.254.99,AU,Claremont,-31.980291,115.7839988
75161747,14.202.196.224,AU,Melbourne,-37.8142454,144.9631732
74639675,60.228.181.108,AU,Sydney,-33.8698439,151.2082848
74639675,60.228.181.108,AU,Sydney,-33.8698439,151.2082848
75278128,211.26.35.239,AU,East Fremantle,-32.035363000000004,115.76878040412583
75278128,211.26.35.239,AU,East Fremantle,-32.035363000000004,115.76878040412583
75278128,211.26.35.239,AU,East Fremantle,-32.035363000000004,115.76878040412583
74363430,125.63.29.55,AU,Perth,-31.9558933,115.8605855
73533402,130.95.254.158,AU,Claremont,-31.980291,115.7839988
74363430,125.63.29.55,AU,Perth,-31.9558933,115.8605855
74902747,49.192.105.165,AU,Perth,-31.9558933,115.8605855
74902747,49.192.105.165,AU,Perth,-31.9558933,115.8605855
66406252,220.240.140.124,AU,Melbourne,-37.8142454,144.9631732
75128547,14.202.241.146,AU,Melbourne,-37.8142454,144.9631732
75128547,14.202.241.146,AU,Melbourne,-37.8142454,144.9631732
74848246,120.16.119.45,AU,Bentley,-32.0084461,115.9065455
74338030,130.95.254.212,AU,Claremont,-31.980291,115.7839988
74604127,49.194.226.122,AU,Perth,-31.9558933,115.8605855
74679235,58.160.90.64,AU,Perth,-31.9558933,115.8605855
74679235,58.160.90.64,AU,Perth,-31.9558933,115.8605855
74692932,1.146.181.77,AU,Perth,-31.9558933,115.8605855
74566874,130.95.254.43,AU,Claremont,-31.980291,115.7839988
74740710,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
74396456,130.95.254.117,AU,Claremont,-31.980291,115.7839988
74740710,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
74943397,60.225.14.87,AU,Perth,-31.9558933,115.8605855
74943397,60.225.14.87,AU,Perth,-31.9558933,115.8605855
73609265,130.95.254.102,AU,Claremont,-31.980291,115.7839988
73609265,130.95.254.102,AU,Claremont,-31.980291,115.7839988
75086048,130.95.254.19,AU,Claremont,-31.980291,115.7839988
74636123,203.59.41.11,AU,Perth,-31.9558933,115.8605855
72508243,130.95.254.71,AU,Claremont,-31.980291,115.7839988
74944217,115.64.205.135,AU,Melbourne,-37.8142454,144.9631732
74944217,115.64.205.135,AU,Melbourne,-37.8142454,144.9631732
73364913,130.95.254.36,AU,Claremont,-31.980291,115.7839988
73333736,130.95.254.216,AU,Claremont,-31.980291,115.7839988
73364913,130.95.254.36,AU,Claremont,-31.980291,115.7839988
71294334,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
75200133,130.95.254.149,AU,Claremont,-31.980291,115.7839988
71294334,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
72939515,61.68.196.108,AU,Melbourne,-37.8142454,144.9631732
74782670,115.70.254.194,AU,Perth,-31.9558933,115.8605855
74231908,125.63.29.158,AU,Perth,-31.9558933,115.8605855
73067734,1.146.169.81,AU,Perth,-31.9558933,115.8605855
74666854,101.118.226.167,AU,North Sydney,-33.8354519,151.2083011
74229889,130.95.254.146,AU,Claremont,-31.980291,115.7839988
73609265,101.187.152.73,AU,Perth,-31.9558933,115.8605855
74231434,120.16.229.50,AU,Bennett Springs,-31.8580515,115.9422606
73147635,110.146.164.176,AU,Perth,-31.9558933,115.8605855
75269986,159.196.133.232,AU,East Fremantle,-32.035363000000004,115.76878040412583
74484383,106.69.9.104,AU,Perth,-31.9558933,115.8605855
74766713,130.95.254.237,AU,Claremont,-31.980291,115.7839988
74964888,49.194.116.55,AU,Perth,-31.9558933,115.8605855
73548462,220.244.209.124,AU,Perth,-31.9558933,115.8605855
74570708,180.150.83.31,AU,Leinster,-27.9141349,120.6977266
74570708,180.150.83.31,AU,Leinster,-27.9141349,120.6977266
72475455,49.194.40.230,AU,Perth,-31.9558933,115.8605855
75314646,121.44.72.139,AU,Perth,-31.9558933,115.8605855
75328261,147.69.122.24,AU,Perth,-31.9558933,115.8605855
74346301,1.127.107.214,AU,Perth,-31.9558933,115.8605855
75269986,159.196.133.232,AU,East Fremantle,-32.035363000000004,115.76878040412583
74802207,1.159.223.159,AU,Perth,-31.9558933,115.8605855
74812017,106.69.178.151,AU,Burswood,-31.9602196,115.8962701
72475455,49.194.40.230,AU,Perth,-31.9558933,115.8605855
74419897,125.63.25.161,AU,Perth,-31.9558933,115.8605855
75281004,1.159.173.73,AU,Perth,-31.9558933,115.8605855
75281004,1.159.173.73,AU,Perth,-31.9558933,115.8605855
74894002,130.95.254.172,AU,Claremont,-31.980291,115.7839988
74732707,106.69.44.123,AU,Perth,-31.9558933,115.8605855
74552888,101.189.4.187,AU,Perth,-31.9558933,115.8605855
74552888,101.189.4.187,AU,Perth,-31.9558933,115.8605855
74485563,110.141.231.204,AU,Augusta,-34.3156059,115.1605864
74669307,86.48.13.112,JP,Shibuya,35.6645956,139.6987107
74607976,124.170.42.21,AU,Perth,-31.9558933,115.8605855
74607976,124.170.42.21,AU,Perth,-31.9558933,115.8605855
74611754,139.218.126.60,AU,Perth,-31.9558933,115.8605855
74208826,110.174.59.166,AU,Melbourne,-37.8142454,144.9631732
74396456,101.185.172.232,AU,Perth,-31.9558933,115.8605855
74021088,180.150.80.26,AU,Leinster,-27.9141349,120.6977266
74991405,130.95.254.72,AU,Claremont,-31.980291,115.7839988
73596557,60.225.68.48,AU,Perth,-31.9558933,115.8605855
73596557,60.225.68.48,AU,Perth,-31.9558933,115.8605855
74599297,101.118.194.108,AU,North Sydney,-33.8354519,151.2083011
74510297,49.192.130.21,AU,Perth,-31.9558933,115.8605855
74883684,49.194.190.26,AU,Perth,-31.9558933,115.8605855
74883684,49.194.190.26,AU,Perth,-31.9558933,115.8605855
74598004,125.63.25.191,AU,Perth,-31.9558933,115.8605855
74991405,130.95.254.14,AU,Claremont,-31.980291,115.7839988
74846582,125.63.29.207,AU,Perth,-31.9558933,115.8605855
72834825,58.84.158.12,AU,Gladesville,-33.8275,151.1263889
74668315,61.68.124.160,AU,Melbourne,-37.8142454,144.9631732
74668315,61.68.124.160,AU,Melbourne,-37.8142454,144.9631732
74654367,130.95.254.173,AU,Claremont,-31.980291,115.7839988
74415403,125.63.29.47,AU,Perth,-31.9558933,115.8605855
74415403,125.63.29.47,AU,Perth,-31.9558933,115.8605855
74345334,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74345334,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74682501,130.95.254.103,AU,Claremont,-31.980291,115.7839988
74835071,130.95.254.183,AU,Claremont,-31.980291,115.7839988
74835071,130.95.254.183,AU,Claremont,-31.980291,115.7839988
74835071,130.95.254.183,AU,Claremont,-31.980291,115.7839988
75278508,147.69.9.39,AU,Perth,-31.9558933,115.8605855
75278508,147.69.9.39,AU,Perth,-31.9558933,115.8605855
74191597,1.146.240.111,AU,Perth,-31.9558933,115.8605855
74477101,125.63.29.70,AU,Perth,-31.9558933,115.8605855
74774940,58.169.33.195,AU,Perth,-31.9558933,115.8605855
74774940,58.169.33.195,AU,Perth,-31.9558933,115.8605855
74637473,60.240.225.117,AU,Perth,-31.9558933,115.8605855
75120361,121.44.223.37,AU,Dunsborough,-33.614656,115.1065921
75120361,121.44.223.37,AU,Dunsborough,-33.614656,115.1065921
74366928,130.95.254.162,AU,Claremont,-31.980291,115.7839988
74366928,130.95.254.162,AU,Claremont,-31.980291,115.7839988
74564874,130.95.254.153,AU,Claremont,-31.980291,115.7839988
74283203,124.170.59.22,AU,Melbourne,-37.8142454,144.9631732
74283203,124.170.59.22,AU,Melbourne,-37.8142454,144.9631732
74678667,159.196.132.237,AU,Leinster,-27.9141349,120.6977266
74678667,159.196.132.237,AU,Leinster,-27.9141349,120.6977266
73023900,60.225.76.111,AU,Perth,-31.9558933,115.8605855
73023900,60.225.76.111,AU,Perth,-31.9558933,115.8605855
74747615,172.198.95.240,AU,Perth,-31.9558933,115.8605855
74744868,130.95.254.228,AU,Claremont,-31.980291,115.7839988
74744868,130.95.254.228,AU,Claremont,-31.980291,115.7839988
74239927,101.189.101.208,AU,Perth,-31.9558933,115.8605855
74577330,120.16.0.159,AU,Perth,-31.9558933,115.8605855
74577330,120.16.0.159,AU,Perth,-31.9558933,115.8605855
74606343,110.22.108.140,AU,Perth,-31.9558933,115.8605855
74606343,110.22.108.140,AU,Perth,-31.9558933,115.8605855
74888105,101.118.162.121,AU,North Sydney,-33.8354519,151.2083011
74145473,115.64.157.77,AU,Perth,-31.9558933,115.8605855
74145473,115.64.157.77,AU,Perth,-31.9558933,115.8605855
74816017,106.69.58.102,AU,Perth,-31.9558933,115.8605855
74816017,106.69.58.102,AU,Perth,-31.9558933,115.8605855
72714245,52.63.10.107,AU,Sydney,-33.8698439,151.2082848
72714245,52.63.10.107,AU,Sydney,-33.8698439,151.2082848
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
72641570,130.95.254.239,AU,Claremont,-31.980291,115.7839988
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
75128177,147.69.1.196,AU,Perth,-31.9558933,115.8605855
75128177,147.69.1.196,AU,Perth,-31.9558933,115.8605855
74743222,130.95.254.128,AU,Claremont,-31.980291,115.7839988
73382682,125.63.25.9,AU,Perth,-31.9558933,115.8605855
73382682,125.63.25.9,AU,Perth,-31.9558933,115.8605855
73382682,125.63.25.9,AU,Perth,-31.9558933,115.8605855
74409513,130.95.254.64,AU,Claremont,-31.980291,115.7839988
74409513,130.95.254.64,AU,Claremont,-31.980291,115.7839988
75151155,101.189.19.108,AU,Perth,-31.9558933,115.8605855
75151155,101.189.19.108,AU,Perth,-31.9558933,115.8605855
74657604,1.159.188.119,AU,Perth,-31.9558933,115.8605855
75345908,130.95.254.41,AU,Claremont,-31.980291,115.7839988
72915202,163.47.57.142,AU,Perth,-31.9558933,115.8605855
75345908,130.95.254.41,AU,Claremont,-31.980291,115.7839988
75362214,130.95.254.214,AU,Claremont,-31.980291,115.7839988
75362214,130.95.254.214,AU,Claremont,-31.980291,115.7839988
75362214,130.95.254.214,AU,Claremont,-31.980291,115.7839988
74905761,130.95.254.188,AU,Claremont,-31.980291,115.7839988
75181299,120.16.46.157,AU,Perth,-31.9558933,115.8605855
74878773,49.194.74.142,AU,Perth,-31.9558933,115.8605855
74878773,49.194.74.142,AU,Perth,-31.9558933,115.8605855
74878773,49.194.74.142,AU,Perth,-31.9558933,115.8605855
75363153,103.106.88.49,AU,Claremont,-31.980291,115.7839988
74622075,1.159.183.204,AU,Perth,-31.9558933,115.8605855
75173503,101.175.166.171,AU,Perth,-31.9558933,115.8605855
74687230,130.95.254.144,AU,Claremont,-31.980291,115.7839988
69953790,180.150.80.48,AU,Leinster,-27.9141349,120.6977266
69953790,180.150.80.48,AU,Leinster,-27.9141349,120.6977266
74603539,103.210.27.56,AU,Crows Nest,-33.8256273,151.2014745
75247293,49.196.68.92,AU,Joondalup,-31.77955,115.76474475668536
75247293,49.196.68.92,AU,Joondalup,-31.77955,115.76474475668536
75446127,106.68.233.8,AU,Perth,-31.9558933,115.8605855
74680809,130.95.254.210,AU,Claremont,-31.980291,115.7839988
74680809,130.95.254.210,AU,Claremont,-31.980291,115.7839988
74677339,1.159.227.64,AU,Perth,-31.9558933,115.8605855
74677339,1.159.227.64,AU,Perth,-31.9558933,115.8605855
75106323,130.95.254.60,AU,Claremont,-31.980291,115.7839988
75106323,130.95.254.60,AU,Claremont,-31.980291,115.7839988
73010718,203.217.65.170,AU,Melbourne,-37.8142454,144.9631732
73617900,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
75203760,130.95.254.190,AU,Claremont,-31.980291,115.7839988
75203760,130.95.254.190,AU,Claremont,-31.980291,115.7839988
75160908,120.16.33.167,AU,North Coogee,-32.0930018,115.7593892
73567239,1.159.188.235,AU,Perth,-31.9558933,115.8605855
72502892,130.95.254.145,AU,Claremont,-31.980291,115.7839988
75332051,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
75332051,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
73440983,58.169.83.79,AU,Perth,-31.9558933,115.8605855
73440983,58.169.83.79,AU,Perth,-31.9558933,115.8605855
74730038,130.95.254.243,AU,Claremont,-31.980291,115.7839988
74730038,130.95.254.243,AU,Claremont,-31.980291,115.7839988
73011202,159.196.82.132,AU,Leinster,-27.9141349,120.6977266
72134579,103.94.51.1,AU,Leinster,-27.9141349,120.6977266
72134579,103.94.51.1,AU,Leinster,-27.9141349,120.6977266
74897695,130.95.254.235,AU,Claremont,-31.980291,115.7839988
74897695,130.95.254.235,AU,Claremont,-31.980291,115.7839988
73662783,147.69.80.86,AU,Perth,-31.9558933,115.8605855
75455933,130.95.254.73,AU,Claremont,-31.980291,115.7839988
74954896,130.95.254.159,AU,Claremont,-31.980291,115.7839988
73280695,58.175.69.130,AU,Perth,-31.9558933,115.8605855
73280695,58.175.69.130,AU,Perth,-31.9558933,115.8605855
74680269,130.95.254.228,AU,Claremont,-31.980291,115.7839988
75221950,49.192.161.202,AU,Perth,-31.9558933,115.8605855
75221950,49.192.161.202,AU,Perth,-31.9558933,115.8605855
74723748,180.150.81.191,AU,Leinster,-27.9141349,120.6977266
74170650,1.159.201.117,AU,Perth,-31.9558933,115.8605855
75083228,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74485174,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74587573,130.95.254.131,AU,Claremont,-31.980291,115.7839988
74587573,130.95.254.131,AU,Claremont,-31.980291,115.7839988
74667049,123.243.174.102,AU,Trigg,-31.875679,115.755874
73474562,180.150.80.202,AU,Leinster,-27.9141349,120.6977266
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74503559,130.95.254.85,AU,Claremont,-31.980291,115.7839988
74502705,130.95.254.69,AU,Claremont,-31.980291,115.7839988
74502705,130.95.254.69,AU,Claremont,-31.980291,115.7839988
75103167,49.194.105.245,AU,Perth,-31.9558933,115.8605855
74947567,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
75103167,49.194.105.245,AU,Perth,-31.9558933,115.8605855
74561011,130.95.40.99,AU,Crawley,-31.9746305,115.8175988
74561011,130.95.40.99,AU,Crawley,-31.9746305,115.8175988
74561011,130.95.40.99,AU,Crawley,-31.9746305,115.8175988
74649035,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74649035,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74698069,101.189.18.12,AU,Perth,-31.9558933,115.8605855
74698069,101.189.18.12,AU,Perth,-31.9558933,115.8605855
71859170,60.240.21.196,AU,Perth,-31.9558933,115.8605855
71859170,60.240.21.196,AU,Perth,-31.9558933,115.8605855
75332406,203.206.118.5,AU,Perth,-31.9558933,115.8605855
73291958,130.95.254.238,AU,Claremont,-31.980291,115.7839988
73412588,110.22.85.218,AU,Perth,-31.9558933,115.8605855
73765467,203.219.212.39,AU,Perth,-31.9558933,115.8605855
73412588,110.22.85.218,AU,Perth,-31.9558933,115.8605855
73765467,203.219.212.39,AU,Perth,-31.9558933,115.8605855
75278099,1.126.111.216,AU,Perth,-31.9558933,115.8605855
75278099,1.126.111.216,AU,Perth,-31.9558933,115.8605855
73547495,203.213.61.72,AU,Perth,-31.9558933,115.8605855
73547495,203.213.61.72,AU,Perth,-31.9558933,115.8605855
74232391,220.244.160.201,AU,Perth,-31.9558933,115.8605855
74232272,27.96.192.163,AU,Leinster,-27.9141349,120.6977266
74232272,27.96.192.163,AU,Leinster,-27.9141349,120.6977266
74486207,13.210.242.103,AU,Sydney,-33.8698439,151.2082848
74486207,13.210.242.103,AU,Sydney,-33.8698439,151.2082848
74486207,13.210.242.103,AU,Sydney,-33.8698439,151.2082848
74231377,125.63.29.74,AU,Perth,-31.9558933,115.8605855
74231377,125.63.29.74,AU,Perth,-31.9558933,115.8605855
74493771,220.235.115.109,AU,Perth,-31.9558933,115.8605855
74493771,220.235.115.109,AU,Perth,-31.9558933,115.8605855
74821292,165.225.226.167,AU,Port Melbourne,-37.8333613,144.9219203
74821292,165.225.226.167,AU,Port Melbourne,-37.8333613,144.9219203
74670264,130.95.254.88,AU,Claremont,-31.980291,115.7839988
74670264,130.95.254.88,AU,Claremont,-31.980291,115.7839988
74734895,106.68.55.45,AU,Sydney,-33.8698439,151.2082848
74734895,106.68.55.45,AU,Sydney,-33.8698439,151.2082848
74734895,106.68.55.45,AU,Sydney,-33.8698439,151.2082848
74773030,106.69.228.165,AU,Perth,-31.9558933,115.8605855
75115381,124.189.135.71,AU,Perth,-31.9558933,115.8605855
75115381,124.189.135.71,AU,Perth,-31.9558933,115.8605855
74530531,110.142.189.71,AU,Perth,-31.9558933,115.8605855
74530531,110.142.189.71,AU,Perth,-31.9558933,115.8605855
74578121,130.95.254.239,AU,Claremont,-31.980291,115.7839988
74578121,130.95.254.239,AU,Claremont,-31.980291,115.7839988
74552182,125.63.25.107,AU,Perth,-31.9558933,115.8605855
74952029,49.255.51.131,AU,Bentley,-32.0084461,115.9065455
74704403,125.63.25.64,AU,Perth,-31.9558933,115.8605855
74704403,125.63.25.64,AU,Perth,-31.9558933,115.8605855
71029120,14.203.176.248,AU,Melbourne,-37.8142454,144.9631732
74678975,125.63.29.227,AU,Perth,-31.9558933,115.8605855
75129694,130.95.254.128,AU,Claremont,-31.980291,115.7839988
71542526,130.95.254.118,AU,Claremont,-31.980291,115.7839988
71542526,130.95.254.118,AU,Claremont,-31.980291,115.7839988
74207039,130.95.254.142,AU,Claremont,-31.980291,115.7839988
72120876,130.95.254.148,AU,Claremont,-31.980291,115.7839988
75152989,130.95.254.111,AU,Claremont,-31.980291,115.7839988
74511274,13.55.238.214,AU,Sydney,-33.8698439,151.2082848
75199223,1.146.182.150,AU,Perth,-31.9558933,115.8605855
74737099,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74737099,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74737099,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74379387,101.118.233.216,AU,North Sydney,-33.8354519,151.2083011
74450552,130.95.254.58,AU,Claremont,-31.980291,115.7839988
74450552,130.95.254.58,AU,Claremont,-31.980291,115.7839988
74546542,130.95.254.110,AU,Claremont,-31.980291,115.7839988
74546542,130.95.254.110,AU,Claremont,-31.980291,115.7839988
74985320,149.167.161.24,AU,Perth,-31.9558933,115.8605855
74985320,149.167.161.24,AU,Perth,-31.9558933,115.8605855
74985320,149.167.161.24,AU,Perth,-31.9558933,115.8605855
71029120,14.203.176.248,AU,Melbourne,-37.8142454,144.9631732
73332106,125.63.29.85,AU,Perth,-31.9558933,115.8605855
73332106,125.63.29.85,AU,Perth,-31.9558933,115.8605855
75277682,49.192.145.36,AU,Perth,-31.9558933,115.8605855
75277682,49.192.145.36,AU,Perth,-31.9558933,115.8605855
74663551,159.196.134.93,AU,Leinster,-27.9141349,120.6977266
74663551,159.196.134.93,AU,Leinster,-27.9141349,120.6977266
74591639,125.63.29.236,AU,Perth,-31.9558933,115.8605855
74591639,125.63.29.236,AU,Perth,-31.9558933,115.8605855
73388887,203.59.10.213,AU,Perth,-31.9558933,115.8605855
73388887,203.59.10.213,AU,Perth,-31.9558933,115.8605855
73388887,203.59.10.213,AU,Perth,-31.9558933,115.8605855
75161747,14.202.196.224,AU,Melbourne,-37.8142454,144.9631732
72138504,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74601838,121.217.65.86,AU,Perth,-31.9558933,115.8605855
75363033,220.235.82.193,AU,Melbourne,-37.8142454,144.9631732
74601838,121.217.65.86,AU,Perth,-31.9558933,115.8605855
73447178,125.63.25.222,AU,Perth,-31.9558933,115.8605855
73447178,125.63.25.222,AU,Perth,-31.9558933,115.8605855
75248169,130.95.254.3,AU,Claremont,-31.980291,115.7839988
75248169,130.95.254.3,AU,Claremont,-31.980291,115.7839988
74505719,130.95.254.85,AU,Claremont,-31.980291,115.7839988
73119192,125.63.29.66,AU,Perth,-31.9558933,115.8605855
74708664,101.185.220.100,AU,Perth,-31.9558933,115.8605855
74708664,101.185.220.100,AU,Perth,-31.9558933,115.8605855
73297485,58.64.14.199,TH,Ratchathewi (Khwaeng Samsen Nai),,
73297485,223.27.193.140,TH,Patong,7.8994173,98.30864523517414
74970175,130.95.254.127,AU,Claremont,-31.980291,115.7839988
75013457,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
71380832,60.242.31.219,AU,Melbourne,-37.8142454,144.9631732
71380832,60.242.31.219,AU,Melbourne,-37.8142454,144.9631732
74732707,106.69.44.123,AU,Perth,-31.9558933,115.8605855
74732707,106.69.44.123,AU,Perth,-31.9558933,115.8605855
74575393,130.95.254.133,AU,Claremont,-31.980291,115.7839988
74764088,60.225.77.91,AU,Perth,-31.9558933,115.8605855
74764088,60.225.77.91,AU,Perth,-31.9558933,115.8605855
74764088,60.225.77.91,AU,Perth,-31.9558933,115.8605855
74609706,130.95.254.139,AU,Claremont,-31.980291,115.7839988
72538296,220.235.69.251,AU,Perth,-31.9558933,115.8605855
72538296,220.235.69.251,AU,Perth,-31.9558933,115.8605855
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
74605188,1.159.214.219,AU,Perth,-31.9558933,115.8605855
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
66385688,14.202.85.146,AU,Perth,-31.9558933,115.8605855
66385688,14.202.85.146,AU,Perth,-31.9558933,115.8605855
71965500,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
71965500,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74742180,130.95.254.97,AU,Claremont,-31.980291,115.7839988
74578919,125.63.25.113,AU,Perth,-31.9558933,115.8605855
74578919,125.63.25.113,AU,Perth,-31.9558933,115.8605855
73082115,103.94.51.1,AU,Leinster,-27.9141349,120.6977266
74903472,130.95.254.168,AU,Claremont,-31.980291,115.7839988
